103.1.70.66; 103.1.70.66; /beginner/droidsev3.pptx; 11/Oct/2014:06:56:20;  103.1.70.66;   5.2999,100.2605;   Bayan Lepas;   Pulau Pinang
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:03;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:03;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:03;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:03;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:03;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:04;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:05;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:06;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:06;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:06;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:06;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:06;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:07;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:07;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:07;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:07;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:07;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:08;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:16;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:09:40;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:56;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:56;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:56;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:56;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:56;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:56;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:57;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:58;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:59;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:59;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:59;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:59;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:59;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:59;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:14:59;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:00;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:00;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:00;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:00;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:00;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:01;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:01;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:01;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:01;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:15:03;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
96-36-19-66.static.aldl.mi.charter.com; 96.36.19.66; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:12:02;  96-36-19-66.static.aldl.mi.charter.com;   38.0000,-97.0000;   None;   None
crawl-66-249-79-1.googlebot.com; 66.249.79.1; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 10/Oct/2014:20:24:32;  crawl-66-249-79-1.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer/beginner/ev3worksheets.docx; 10/Oct/2014:20:27:46;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer/beginner/droidsev3.pptx; 10/Oct/2014:20:27:35;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer/beginner/EV3robot.pdf; 10/Oct/2014:20:27:56;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer/intermediate/debug/debuggingtechniques.pptx; 10/Oct/2014:20:28:21;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/MyBlockLessons.pptx; 10/Oct/2014:20:28:59;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/MoveInches/MoveInches.ev3; 10/Oct/2014:20:29:07;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/TurnDegrees/turndegrees.ev3; 10/Oct/2014:20:29:13;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/alignsquaring/align.ev3; 10/Oct/2014:20:29:35;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/alignsquaring/aligningsquaring.pptx; 10/Oct/2014:20:29:41;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/Calibrate/calibration.pptx; 10/Oct/2014:20:30:01;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/Calibrate/calibrate.ev3; 10/Oct/2014:20:30:08;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/LineFollower/linefollower.ev3; 10/Oct/2014:20:30:23;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//advanced/LineFollower/linefollowing.pptx; 10/Oct/2014:20:30:16;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//intermediate/debug/debuggingtechniques.pptx; 10/Oct/2014:21:17:25;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /EV3trainer//intermediate/debug/debuggingtechniques.pptx; 10/Oct/2014:21:17:25;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /FLL2014/Resources/drawplan/; 10/Oct/2014:21:26:18;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
ip-95-223-105-253.hsi16.unitymediagroup.de; 95.223.105.253; /FLL2014/Resources/drawplan/; 10/Oct/2014:21:26:22;  ip-95-223-105-253.hsi16.unitymediagroup.de;  51.0000,9.0000;  None;  None
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/advanced/alignsquaring/align.ev3; 10/Oct/2014:21:41:36;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/advanced/alignsquaring/align.ev3; 10/Oct/2014:21:41:37;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/advanced/alignsquaring/align.ev3; 10/Oct/2014:22:08:16;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/advanced/alignsquaring/align.ev3; 10/Oct/2014:22:08:16;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/advanced/alignsquaring/aligningsquaring.pptx; 10/Oct/2014:22:08:22;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/advanced/alignsquaring/aligningsquaring.pptx; 10/Oct/2014:22:09:07;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/advanced/alignsquaring/aligningsquaring.pptx; 10/Oct/2014:22:08:01;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
crawl-66-249-79-156.googlebot.com; 66.249.79.156; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 10/Oct/2014:22:19:19;  crawl-66-249-79-156.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
c-71-207-45-223.hsd1.pa.comcast.net; 71.207.45.223; /FLL2014/Resources/wheelconverter/; 10/Oct/2014:22:24:13;  c-71-207-45-223.hsd1.pa.comcast.net;  40.2379,-76.9228;  Camp Hill;  Pennsylvania
72-238-95-29.res.bhn.net; 0.0.0.0; /FLL2014/Resources/wheelconverter/; 10/Oct/2014:22:29:03; None; None; None; None
72-238-95-29.res.bhn.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 10/Oct/2014:22:29:44; None; None; None; None
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/advanced/alignsquaring/align.ev3; 10/Oct/2014:23:34:59;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
cust-46114.ptera.net; 69.28.46.114; /EV3trainer/intermediate/debug/debuggingtechniques.pptx; 10/Oct/2014:23:36:55;  cust-46114.ptera.net;   47.7877,-117.4555;   Spokane;   Washington
dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv; 24.53.87.77; /EV3trainer/intermediate/debug/debuggingtechniques.pptx; 10/Oct/2014:23:36:43;  dhcp-2c-b0-5d-1e-8e-10.cpe.xcountry.tv;   45.0917,-64.3599;   Wolfville;   Nova Scotia
99-60-169-52.lightspeed.frsnca.sbcglobal.net; 99.60.169.52; /EV3trainer/intermediate/debug/debuggingtechniques.pptx; 11/Oct/2014:00:10:13;  99-60-169-52.lightspeed.frsnca.sbcglobal.net;   36.8663,-119.6207;   Clovis;   California
99-60-169-52.lightspeed.frsnca.sbcglobal.net; 99.60.169.52; /EV3trainer/intermediate/debug/debuggingtechniques.pptx; 11/Oct/2014:00:10:54;  99-60-169-52.lightspeed.frsnca.sbcglobal.net;   36.8663,-119.6207;   Clovis;   California
99-60-169-52.lightspeed.frsnca.sbcglobal.net; 99.60.169.52; /EV3trainer/intermediate/debug/debuggingtechniques.pptx; 11/Oct/2014:00:11:20;  99-60-169-52.lightspeed.frsnca.sbcglobal.net;   36.8663,-119.6207;   Clovis;   California
c-68-57-70-98.hsd1.va.comcast.net; 68.57.70.98; /FLL2014/Resources/wheelconverter/; 11/Oct/2014:01:01:19;  c-68-57-70-98.hsd1.va.comcast.net;  37.4702,-79.0652;  Madison Heights;  Virginia
d149-67-42-183.col.wideopenwest.com; 67.149.183.42; /FLL2014/Resources/drawplan/; 11/Oct/2014:01:36:56;  d149-67-42-183.col.wideopenwest.com;  40.1176,-83.1265;  Dublin;  Ohio
184-91-79-59.res.bhn.net; 0.0.0.0; /EV3trainer/intermediate/debug/debuggingtechniques.pptx; 11/Oct/2014:02:44:17; None; None; None; None
73.161.151.176; 73.161.151.176; /FLL2014/Resources/Scorer/; 11/Oct/2014:03:12:49;  73.161.151.176;  38.0000,-97.0000;  None;  None
